"ensembl_gene_id","entrezgene","gene_name","description","biotype","baseMean","log2FoldChange","fold_change","pvalue","padj","12475_WT","12409_WT","12408_WT","12406_KO","12403_KO","12401_KO","12329_KO","12287_WT","12281_KO","12280_WT"
"ENSMUSG00000008153",232370,"Clstn3","calsyntenin 3 ","protein_coding",13592.6664241217,-0.140718606838962,0.907067232310524,0.164239342094976,0.820731609387669,14731,12937,14755,14129,13909,11172,14880,14880,9810,14725
"ENSMUSG00000005936",66989,"Kctd20","potassium channel tetramerisation domain containing 20 ","protein_coding",2001.86827997536,-0.0744113536836486,0.949729549165044,0.164243117510755,0.820731609387669,2050,1960,2041,2050,2008,1845,1881,2146,1954,2081
"ENSMUSG00000024622",106894,"Hmgxb3","HMG box domain containing 3 ","protein_coding",1023.07115409626,-0.148671753714751,0.902080599107707,0.164289381190917,0.820731609387669,1025,1064,1014,1160,1059,838,1009,1138,714,1211
"ENSMUSG00000020476",13169,"Dbnl","drebrin-like ","protein_coding",2307.43394351684,0.128575768357653,1.09321394522545,0.164358088587699,0.820731609387669,2213,2268,2202,2206,2029,2625,2311,2106,2971,2145
"ENSMUSG00000030104",192193,"Edem1","ER degradation enhancer, mannosidase alpha-like 1 ","protein_coding",459.312309542336,-0.130585686492257,0.91346054016485,0.164387479757278,0.820731609387669,485,464,483,466,492,428,456,493,330,497
"ENSMUSG00000001901",192775,"Kcnh6","potassium voltage-gated channel, subfamily H (eag-related), member 6 ","protein_coding",70.5165148226576,-0.177585016418231,0.88418182470424,0.164478082141082,0.820731609387669,72,61,76,76,71,39,79,93,51,88
"ENSMUSG00000074457",67860,"S100a16","S100 calcium binding protein A16 ","protein_coding",2791.90177033808,0.179598463448002,1.13256862047675,0.164481397505596,0.820731609387669,2836,3066,2523,2101,2411,3746,2519,2027,4719,1971
"ENSMUSG00000102440",93717,"Pcdhga9","protocadherin gamma subfamily A, 9 ","protein_coding",115.472758272348,-0.180270152518852,0.882537720812748,0.164507978736938,0.820731609387669,101,123,128,101,153,75,122,135,60,157
"ENSMUSG00000048747",NA,"E130114P18Rik","RIKEN cDNA E130114P18 gene ","protein_coding",157.84065520558,0.17863566378724,1.13181303951495,0.164577745743504,0.820731609387669,139,205,161,142,154,222,155,106,200,95
"ENSMUSG00000038151",12142,"Prdm1","PR domain containing 1, with ZNF domain ","protein_coding",22.6772976258267,-0.179070779135344,0.883271716791735,0.164581474145058,0.820731609387669,20,34,26,22,31,14,21,24,10,26
"ENSMUSG00000032174",15898,"Icam5","intercellular adhesion molecule 5, telencephalin ","protein_coding",4851.40523257866,0.15165600163169,1.11084382580733,0.164694084572434,0.820731609387669,4469,4764,3636,4557,4215,6654,5401,4615,5077,5125
"ENSMUSG00000027674",58869,"Pex5l","peroxisomal biogenesis factor 5-like ","protein_coding",3969.90274641176,-0.138697036048519,0.908339147651606,0.164728570788595,0.820731609387669,3484,4042,3563,3666,3831,3729,3494,4831,3969,5090
"ENSMUSG00000037020",233064,"Wdr62","WD repeat domain 62 ","protein_coding",24.1795457783129,-0.180897841111095,0.88215382930901,0.164758881387005,0.820731609387669,26,27,30,25,26,20,23,23,11,31
"ENSMUSG00000000787",13205,"Ddx3x","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked ","protein_coding",4589.39719849977,-0.158122662720954,0.896190499239177,0.164842740218093,0.820731609387669,4591,4172,5032,5203,4978,3704,4298,5405,3074,5438
"ENSMUSG00000048578",109154,"Mlec","malectin ","protein_coding",3384.81899628588,-0.0952614243268595,0.936102605091434,0.164860272342494,0.820731609387669,3552,3680,3377,3389,3532,3074,3430,3556,2893,3364
"ENSMUSG00000045180",110380,"Shroom2","shroom family member 2 ","protein_coding",2610.74302441727,-0.124993701821318,0.917008046453978,0.164886233707877,0.820731609387669,2664,2496,2624,2749,2776,2408,2428,3021,2035,2905
"ENSMUSG00000004609",12489,"Cd33","CD33 antigen ","protein_coding",179.576825440946,-0.165538193800801,0.891595849756466,0.164991027924343,0.820731609387669,231,238,184,192,183,154,172,151,124,169
"ENSMUSG00000049401",72075,"Ogfr","opioid growth factor receptor ","protein_coding",1203.39449483134,0.12494114387878,1.09046324526889,0.165050951474444,0.820731609387669,1196,1269,1137,1116,1133,1400,1225,1073,1447,1038
"ENSMUSG00000030616",83671,"Sytl2","synaptotagmin-like 2 ","protein_coding",2569.55800246388,-0.139694741630433,0.90771119668414,0.165095210279891,0.820731609387669,2658,2219,2992,2445,2519,2005,2211,2861,2908,2877
"ENSMUSG00000028373",56079,"Astn2","astrotactin 2 ","protein_coding",1218.41932629421,-0.163265417224289,0.893001548886339,0.165118794930415,0.820731609387669,1274,1077,1356,1285,1311,960,1293,1463,761,1405
"ENSMUSG00000074899",NA,"Sptbn5","spectrin beta, non-erythrocytic 5 ","protein_coding",64.1405313962517,-0.161821447780119,0.893895786706507,0.165153386966858,0.820731609387669,69,59,70,55,52,60,55,74,74,73
"ENSMUSG00000084349",NA,"Rpl3-ps1","ribosomal protein L3, pseudogene 1 ","processed_pseudogene",177.02100296483,0.170207908645011,1.12522063000281,0.165249440054612,0.820731609387669,180,181,166,158,148,201,179,144,278,136
"ENSMUSG00000079641",67248,"Rpl39","ribosomal protein L39 ","protein_coding",3134.19881562999,0.174143175555163,1.12829410576215,0.165299644394367,0.820731609387669,3146,3424,2918,2558,2707,3984,2981,2413,4930,2282
"ENSMUSG00000031309",110651,"Rps6ka3","ribosomal protein S6 kinase polypeptide 3 ","protein_coding",901.877823588098,-0.171531421647172,0.887899674719386,0.165311572015661,0.820731609387669,1065,765,964,1017,1051,582,848,1057,604,1065
"ENSMUSG00000022206",18162,"Npr3","natriuretic peptide receptor 3 ","protein_coding",278.88286690483,-0.179261841626866,0.883154748953219,0.165359150854518,0.820731609387669,257,236,260,357,246,188,275,414,175,382
"ENSMUSG00000025868",67044,"Higd2a","HIG1 domain family, member 2A ","protein_coding",2274.54383722023,0.168902337543311,1.12420281890389,0.165387377894952,0.820731609387669,2256,2306,2012,1860,1886,2814,2257,1910,3537,1909
"ENSMUSG00000041654",69806,"Slc39a11","solute carrier family 39 (metal ion transporter), member 11 ","protein_coding",429.723665950135,0.130627084479526,1.09476945236122,0.165393167841294,0.820731609387669,395,444,380,440,389,534,402,401,500,413
"ENSMUSG00000040297",226551,"Suco","SUN domain containing ossification factor ","protein_coding",740.459267002705,-0.109994739905873,0.926591440254592,0.165657958807238,0.820731609387669,720,805,727,763,759,702,686,741,634,867
"ENSMUSG00000022629",16564,"Kif21a","kinesin family member 21A ","protein_coding",3828.17197477177,-0.17466996929007,0.885970170330905,0.165781442024064,0.820731609387669,3784,3339,4023,4338,4123,2943,3811,5098,2080,4743
"ENSMUSG00000060568",226610,"Fam78b","family with sequence similarity 78, member B ","protein_coding",717.717908827305,-0.170599313236343,0.888473521683787,0.165938537614123,0.820731609387669,828,680,793,766,813,475,781,805,434,803
"ENSMUSG00000075036",NA,"Gm10805","predicted gene 10805 ","pseudogene",12.8840466708074,-0.176690688233949,0.884730099874726,0.165999126028664,0.820731609387669,12,13,18,9,14,10,10,14,12,18
"ENSMUSG00000023911",76917,"Flywch2","FLYWCH family member 2 ","protein_coding",281.203911393718,0.173036449345568,1.12742889600733,0.166031614124386,0.820731609387669,251,273,234,208,236,391,282,240,420,277
"ENSMUSG00000051041",244198,"Olfml1","olfactomedin-like 1 ","protein_coding",442.718753704396,0.16437865442706,1.12068331378042,0.166082806367567,0.820731609387669,396,507,399,427,449,586,365,424,565,308
"ENSMUSG00000071646",23942,"Mta2","metastasis-associated gene family, member 2 ","protein_coding",1250.80925223773,0.0881806386757342,1.06302876699574,0.166084321802826,0.820731609387669,1148,1203,1204,1362,1287,1324,1331,1220,1154,1276
"ENSMUSG00000003477",21743,"Inmt","indolethylamine N-methyltransferase ","protein_coding",36.8883748756254,0.180020807748313,1.13290022480767,0.166196162911114,0.820731609387669,22,29,37,44,33,28,52,49,51,23
"ENSMUSG00000024959",12015,"Bad","BCL2-associated agonist of cell death ","protein_coding",959.459430694448,0.169821356593008,1.12491918162612,0.166268328874157,0.820731609387669,919,928,888,764,787,1136,991,816,1542,824
"ENSMUSG00000024256",11516,"Adcyap1","adenylate cyclase activating polypeptide 1 ","protein_coding",416.39833263824,-0.17360952337032,0.886621637762471,0.166268974131154,0.820731609387669,551,335,525,337,392,282,333,389,542,478
"ENSMUSG00000018634",12921,"Crhr1","corticotropin releasing hormone receptor 1 ","protein_coding",822.728507911768,-0.126163940625432,0.916264519056904,0.166271487542851,0.820731609387669,925,769,896,772,760,647,798,849,929,883
"ENSMUSG00000025731",68347,"Mettl26","methyltransferase like 26 ","protein_coding",743.749800894413,0.157130214100827,1.11506685737391,0.166327543519973,0.820731609387669,677,688,688,640,600,943,775,701,1032,693
"ENSMUSG00000007892",56040,"Rplp1","ribosomal protein, large, P1 ","protein_coding",19896.4616764153,0.164715252740718,1.12094481334292,0.166347929928345,0.820731609387669,19756,21195,18333,16014,17547,26607,19856,15991,27518,16149
"ENSMUSG00000032311",83961,"Nrg4","neuregulin 4 ","protein_coding",16.0612904265465,0.174700853620152,1.12873033551678,0.166390744526241,0.820731609387669,17,10,9,22,19,11,23,10,19,21
"ENSMUSG00000038812",67674,"Trmt112","tRNA methyltransferase 11-2 ","protein_coding",655.476215266456,0.15417291606149,1.112783486682,0.166411025475941,0.820731609387669,668,606,579,562,559,797,679,577,912,616
"ENSMUSG00000103983",NA,"Gm20045","predicted gene, 20045 ","lincRNA",11.7929659864666,0.148319999713972,1.10827814434324,0.166413638888716,0.820731609387669,12,3,7,14,25,8,22,12,4,12
"ENSMUSG00000038039",70297,"Gcc2","GRIP and coiled-coil domain containing 2 ","protein_coding",1539.04450951981,-0.165817842092935,0.891423041861453,0.166685522299388,0.820731609387669,1526,1469,1536,1723,1673,1191,1526,1892,947,1909
"ENSMUSG00000099843",NA,"Gm7160","predicted gene 7160 ","lincRNA",45.4095832742664,0.178111976538042,1.13140227460775,0.166725768063967,0.820731609387669,46,31,48,49,44,51,36,35,72,43
"ENSMUSG00000053093",140781,"Myh7","myosin, heavy polypeptide 7, cardiac muscle, beta ","protein_coding",274.452158184162,-0.152474628352688,0.899705889284058,0.166791732505076,0.820731609387669,380,246,317,216,267,253,286,269,256,255
"ENSMUSG00000055319",207352,"Sec23ip","Sec23 interacting protein ","protein_coding",1037.27867358895,-0.125820084932887,0.916482929955429,0.166818080310069,0.820731609387669,1018,1132,1069,1081,1091,1008,979,1142,763,1090
"ENSMUSG00000085776",NA,"5430402O13Rik","RIKEN cDNA 5430402O13 gene ","antisense",15.4575045638652,0.174842114126964,1.12884085979319,0.166869063988775,0.820731609387669,11,13,14,22,24,13,12,8,19,19
"ENSMUSG00000037563",20055,"Rps16","ribosomal protein S16 ","protein_coding",6959.58920755807,0.177950725705229,1.13127582420863,0.16688982995248,0.820731609387669,6968,7089,6202,5087,5307,9637,6955,5442,11525,5383
"ENSMUSG00000069835",69215,"Sat2","spermidine/spermine N1-acetyl transferase 2 ","protein_coding",234.165539015038,0.168237436820921,1.12368482236002,0.166978345047656,0.820731609387669,207,222,218,224,178,278,223,201,369,220
"ENSMUSG00000079157",270028,"Fam155a","family with sequence similarity 155, member A ","protein_coding",2305.63485801251,-0.149028051289631,0.901857842783399,0.16698314918369,0.820731609387669,2333,2168,2359,2390,2395,2020,2415,2709,1545,2721
"ENSMUSG00000021281",21928,"Tnfaip2","tumor necrosis factor, alpha-induced protein 2 ","protein_coding",234.188499696618,0.169283794766215,1.12450010417307,0.166997719453041,0.820731609387669,204,280,240,187,232,287,252,172,315,174
"ENSMUSG00000026812",64930,"Tsc1","tuberous sclerosis 1 ","protein_coding",1384.12729542469,-0.167037574324517,0.89066970322447,0.167011376548849,0.820731609387669,1347,1338,1544,1490,1624,1073,1328,1579,822,1697
"ENSMUSG00000024400",74320,"Wdr33","WD repeat domain 33 ","protein_coding",1263.6026098625,-0.133356726138091,0.911707705410945,0.167077109194649,0.820731609387669,1281,1190,1368,1257,1321,1164,1314,1423,912,1407
"ENSMUSG00000012296",74094,"Tjap1","tight junction associated protein 1 ","protein_coding",354.760760104795,0.146311767107878,1.10673649355272,0.167157949366421,0.820731609387669,344,343,294,408,444,297,424,344,314,335
"ENSMUSG00000039485",72480,"Tspyl4","TSPY-like 4 ","protein_coding",10131.9573797954,-0.0999696942863389,0.933052591332238,0.167166963091973,0.820731609387669,10170,9438,10889,10197,9889,9269,10566,11380,8822,10700
"ENSMUSG00000044499",319415,"Hs3st5","heparan sulfate (glucosamine) 3-O-sulfotransferase 5 ","protein_coding",111.56341191575,-0.159448594186778,0.895367219710982,0.167249190532818,0.820731609387669,113,93,142,97,109,81,113,116,115,137
"ENSMUSG00000040543",327958,"Pitpnm3","PITPNM family member 3 ","protein_coding",2969.82991779203,-0.171620987119237,0.887844553794473,0.167269616673113,0.820731609387669,3522,2558,3476,3025,3490,2189,3090,3100,1699,3550
"ENSMUSG00000059995",217218,"Atxn7l3","ataxin 7-like 3 ","protein_coding",9410.69804478827,-0.0862753921603455,0.941951450173746,0.167271362764559,0.820731609387669,10459,9249,9809,8536,9811,8632,9624,9381,8951,9655
"ENSMUSG00000021377",110052,"Dek","DEK oncogene (DNA binding) ","protein_coding",1295.11174505111,-0.0890206637476837,0.940160736473118,0.1672833438655,0.820731609387669,1347,1277,1391,1325,1332,1188,1197,1418,1219,1257
"ENSMUSG00000039000",100763,"Ube3c","ubiquitin protein ligase E3C ","protein_coding",2513.03813095463,-0.0909648517347547,0.938894621252257,0.167301289719804,0.820731609387669,2501,2478,2470,2611,2405,2519,2363,2781,2241,2760
"ENSMUSG00000037060",109042,"Prkcdbp","protein kinase C, delta binding protein ","protein_coding",682.278679233398,0.16078545841975,1.1178955975894,0.167332859649836,0.820731609387669,688,758,605,586,617,845,685,575,941,522
"ENSMUSG00000068663",74374,"Clec16a","C-type lectin domain family 16, member A ","protein_coding",2431.74185229434,-0.166492480602296,0.891006288697889,0.167492723886458,0.820731609387669,2481,2246,2605,2646,2627,1829,2580,2941,1460,2903
"ENSMUSG00000042079",98758,"Hnrnpf","heterogeneous nuclear ribonucleoprotein F ","protein_coding",817.7858139502,-0.0938557488101126,0.937015131806996,0.167712040014383,0.820731609387669,833,913,850,808,843,814,766,836,713,802
"ENSMUSG00000040842",213491,"Szrd1","SUZ RNA binding domain containing 1 ","protein_coding",1072.17072164128,0.103622410034656,1.07446792048402,0.167737200244028,0.820731609387669,1034,1177,1040,1066,1119,1179,1069,986,1139,912
"ENSMUSG00000003731",16650,"Kpna6","karyopherin (importin) alpha 6 ","protein_coding",2552.29061333253,-0.150210071823598,0.901119240460992,0.167751360807814,0.820731609387669,2642,2427,2697,2782,2775,2107,2519,2962,1720,2891
"ENSMUSG00000023909",76498,"Paqr4","progestin and adipoQ receptor family member IV ","protein_coding",2053.34417939451,-0.101454271027909,0.932092945890412,0.167765427115399,0.820731609387669,2180,2041,2135,2001,2124,1982,2073,2291,1689,2017
"ENSMUSG00000020153",75406,"Ndufs7","NADH dehydrogenase (ubiquinone) Fe-S protein 7 ","protein_coding",3512.07400934426,0.162970974735387,1.11959036363507,0.168002375248895,0.820731609387669,3318,3458,3153,2837,2840,4317,3787,3167,5173,3070
"ENSMUSG00000066797",100503355,"Zfp648","zinc finger protein 648 ","protein_coding",47.6888892360291,-0.173661719109233,0.886589560966567,0.168004091330431,0.820731609387669,57,35,55,46,39,39,54,61,37,54
"ENSMUSG00000036371",66870,"Serbp1","serpine1 mRNA binding protein 1 ","protein_coding",5164.09358919873,-0.0780331571203017,0.947348297666288,0.168099202227941,0.820731609387669,5305,4977,5434,5350,5086,4697,5178,5456,4775,5385
"ENSMUSG00000036850",107733,"Mrpl41","mitochondrial ribosomal protein L41 ","protein_coding",1422.45984334182,0.177178702505459,1.13067061138342,0.16815153290849,0.820731609387669,1378,1422,1306,1131,1082,1733,1367,1112,2550,1143
"ENSMUSG00000030237",28250,"Slco1a4","solute carrier organic anion transporter family, member 1a4 ","protein_coding",889.946980063667,-0.130838013566001,0.913300790069838,0.168267385440274,0.820731609387669,904,922,904,831,1020,777,863,873,717,1087
"ENSMUSG00000024855",107975,"Pacs1","phosphofurin acidic cluster sorting protein 1 ","protein_coding",2406.60102429515,-0.161118963632886,0.89433115281516,0.168276614240939,0.820731609387669,2578,2269,2476,2605,2562,2003,2492,2803,1439,2840
"ENSMUSG00000033453",235130,"Adamts15","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 ","protein_coding",117.946980717714,-0.175263149803983,0.885605968472625,0.168283588912721,0.820731609387669,171,96,135,143,111,89,116,136,72,112
"ENSMUSG00000002109",107986,"Ddb2","damage specific DNA binding protein 2 ","protein_coding",140.585027619701,0.16604899804437,1.12198158558277,0.168413973553999,0.820731609387669,131,141,120,136,154,134,135,95,204,158
"ENSMUSG00000106379",269629,"Lhfpl3","lipoma HMGIC fusion partner-like 3 ","protein_coding",494.251949398549,-0.116664145021513,0.922317805677287,0.16844445210788,0.820731609387669,594,514,516,467,510,499,468,471,412,491
"ENSMUSG00000044442",67768,"N6amt1","N-6 adenine-specific DNA methyltransferase 1 (putative) ","protein_coding",572.561624581582,0.151770615657645,1.11093207962187,0.168484162531574,0.820731609387669,564,544,556,546,503,640,538,481,833,521
"ENSMUSG00000032727",218613,"Mier3","MIER family member 3 ","protein_coding",341.525549038751,-0.145378241867487,0.904142300911571,0.168530595582093,0.820731609387669,330,338,354,367,373,258,332,390,269,405
